region,collection_week,group,counts,location_counts,percent
Africa,2020-08-24,B.1,12,56,0.21428571428571427
Africa,2020-08-31,B.1.1,1,1,1.0
Africa,2020-09-14,B.1.1.198,1,1,1.0
Africa,2020-09-21,B.1.177,1,1,1.0
Africa,2020-09-28,B.1.255,1,2,0.5
Africa,2020-09-28,B.1.36.6,1,2,0.5
Africa,2020-10-12,B.1,1,5,0.2
Africa,2020-10-12,B.1.1.1,2,5,0.4
Africa,2020-10-12,B.1.1.198,1,5,0.2
Africa,2020-10-12,B.1.177.14,1,5,0.2
Africa,2020-10-19,B.1.1.1,1,2,0.5
Africa,2020-10-19,B.1.177.14,1,2,0.5
Africa,2020-10-26,B.1,2,6,0.3333333333333333
Africa,2020-10-26,B.1.1,1,6,0.16666666666666666
Africa,2020-10-26,B.1.160,2,6,0.3333333333333333
Africa,2020-10-26,B.1.177,1,6,0.16666666666666666
Africa,2020-11-02,B.1,1,10,0.1
Africa,2020-11-02,B.1.1,1,10,0.1
Africa,2020-11-02,B.1.160,5,10,0.5
Africa,2020-11-02,B.1.177,1,10,0.1
Africa,2020-11-02,B.1.177.19,1,10,0.1
Africa,2020-11-02,B.1.367,1,10,0.1
Africa,2020-11-09,B.1.1,2,3,0.6666666666666666
Africa,2020-11-09,B.1.160,1,3,0.3333333333333333
Africa,2020-11-16,B.1.1.1,6,9,0.6666666666666666
Africa,2020-11-16,B.1.255,3,9,0.3333333333333333
Africa,2020-11-23,B.1,2,5,0.4
Africa,2020-11-23,B.1.1.189,1,5,0.2
Africa,2020-11-23,B.1.160,1,5,0.2
Africa,2020-11-23,B.1.9,1,5,0.2
Africa,2020-11-30,B.1,1,3,0.3333333333333333
Africa,2020-11-30,B.1.177,1,3,0.3333333333333333
Africa,2020-11-30,B.1.258,1,3,0.3333333333333333
Africa,2020-12-07,B.1,1,2,0.5
Africa,2020-12-07,B.1.1.7,1,2,0.5
Africa,2020-12-14,B.1.1.7,1,1,1.0
Africa,2020-12-21,A,3,104,0.028846153846153848
Africa,2020-12-21,B,3,104,0.028846153846153848
Africa,2020-12-21,B.1,15,104,0.14423076923076922
Africa,2020-12-21,B.1.1,1,104,0.009615384615384616
Africa,2020-12-21,B.1.1.1,50,104,0.4807692307692308
Africa,2020-12-21,B.1.1.186,1,104,0.009615384615384616
Africa,2020-12-21,B.1.1.34,1,104,0.009615384615384616
Africa,2020-12-21,B.1.1.44,1,104,0.009615384615384616
Africa,2020-12-21,B.1.1.7,17,104,0.16346153846153846
Africa,2020-12-21,B.1.1.71,2,104,0.019230769230769232
Africa,2020-12-21,B.1.177.6,1,104,0.009615384615384616
Africa,2020-12-21,B.1.255,1,104,0.009615384615384616
Africa,2020-12-21,B.1.262,1,104,0.009615384615384616
Africa,2020-12-21,B.1.36,1,104,0.009615384615384616
Africa,2020-12-21,B.1.361,1,104,0.009615384615384616
Africa,2020-12-21,B.1.5,3,104,0.028846153846153848
Africa,2020-12-21,C.10,2,104,0.019230769230769232
Africa,2020-12-28,A,3,54,0.05555555555555555
Africa,2020-12-28,B,1,54,0.018518518518518517
Africa,2020-12-28,B.1,11,54,0.2037037037037037
Africa,2020-12-28,B.1.1,2,54,0.037037037037037035
Africa,2020-12-28,B.1.1.1,19,54,0.35185185185185186
Africa,2020-12-28,B.1.1.184,1,54,0.018518518518518517
Africa,2020-12-28,B.1.1.277,1,54,0.018518518518518517
Africa,2020-12-28,B.1.1.46,1,54,0.018518518518518517
Africa,2020-12-28,B.1.1.7,5,54,0.09259259259259259
Africa,2020-12-28,B.1.177,2,54,0.037037037037037035
Africa,2020-12-28,B.1.184,1,54,0.018518518518518517
Africa,2020-12-28,B.1.255,2,54,0.037037037037037035
Africa,2020-12-28,B.1.36.6,1,54,0.018518518518518517
Africa,2020-12-28,B.1.5,4,54,0.07407407407407407
Africa,2021-01-04,A,2,123,0.016260162601626018
Africa,2021-01-04,A.14,1,123,0.008130081300813009
Africa,2021-01-04,B.1,8,123,0.06504065040650407
Africa,2021-01-04,B.1.1,7,123,0.056910569105691054
Africa,2021-01-04,B.1.1.1,24,123,0.1951219512195122
Africa,2021-01-04,B.1.1.10,1,123,0.008130081300813009
Africa,2021-01-04,B.1.1.165,1,123,0.008130081300813009
Africa,2021-01-04,B.1.1.229,1,123,0.008130081300813009
Africa,2021-01-04,B.1.1.274,1,123,0.008130081300813009
Africa,2021-01-04,B.1.1.61,2,123,0.016260162601626018
Africa,2021-01-04,B.1.1.7,50,123,0.4065040650406504
Africa,2021-01-04,B.1.160,2,123,0.016260162601626018
Africa,2021-01-04,B.1.177,4,123,0.032520325203252036
Africa,2021-01-04,B.1.177.14,5,123,0.04065040650406504
Africa,2021-01-04,B.1.178,4,123,0.032520325203252036
Africa,2021-01-04,B.1.243,1,123,0.008130081300813009
Africa,2021-01-04,B.1.262,1,123,0.008130081300813009
Africa,2021-01-04,B.1.346,1,123,0.008130081300813009
Africa,2021-01-04,B.1.351,2,123,0.016260162601626018
Africa,2021-01-04,B.1.5,5,123,0.04065040650406504
Africa,2021-01-11,B.1.1,5,36,0.1388888888888889
Africa,2021-01-11,B.1.1.10,1,36,0.027777777777777776
Africa,2021-01-11,B.1.1.7,22,36,0.6111111111111112
Africa,2021-01-11,B.1.178,1,36,0.027777777777777776
Africa,2021-01-11,B.1.2,3,36,0.08333333333333333
Africa,2021-01-11,B.1.346,1,36,0.027777777777777776
Africa,2021-01-11,B.1.351,3,36,0.08333333333333333
Asia,2020-08-24,B.1.1.63,1,4,0.25
Asia,2020-08-31,B.1.1,1,13,0.07692307692307693
Asia,2020-08-31,B.1.1.212,2,13,0.15384615384615385
Asia,2020-08-31,B.1.1.214,4,13,0.3076923076923077
Asia,2020-08-31,B.1.1.281,1,13,0.07692307692307693
Asia,2020-08-31,B.1.1.298,1,13,0.07692307692307693
Asia,2020-08-31,B.1.1.306,2,13,0.15384615384615385
Asia,2020-08-31,B.1.177,1,13,0.07692307692307693
Asia,2020-08-31,F.1,1,13,0.07692307692307693
Asia,2020-09-07,B.1.1.281,3,7,0.42857142857142855
Asia,2020-09-07,B.1.1.306,2,7,0.2857142857142857
Asia,2020-09-07,B.1.1.63,2,7,0.2857142857142857
Asia,2020-09-14,B.1,2,7,0.2857142857142857
Asia,2020-09-14,B.1.1.284,1,7,0.14285714285714285
Asia,2020-09-14,B.1.3.2,2,7,0.2857142857142857
Asia,2020-09-14,B.1.36.1,1,7,0.14285714285714285
Asia,2020-09-14,B.1.36.16,1,7,0.14285714285714285
Asia,2020-09-21,B.1.1.281,1,3,0.3333333333333333
Asia,2020-09-21,B.1.1.63,2,3,0.6666666666666666
Asia,2020-09-28,B.1,1,11,0.09090909090909091
Asia,2020-09-28,B.1.1,2,11,0.18181818181818182
Asia,2020-09-28,B.1.1.241,1,11,0.09090909090909091
Asia,2020-09-28,B.1.2,1,11,0.09090909090909091
Asia,2020-09-28,B.1.281,2,11,0.18181818181818182
Asia,2020-09-28,B.1.346,1,11,0.09090909090909091
Asia,2020-09-28,B.1.36.1,2,11,0.18181818181818182
Asia,2020-09-28,B.4,1,11,0.09090909090909091
Asia,2020-10-05,B.1.1.212,2,19,0.10526315789473684
Asia,2020-10-05,B.1.1.216,1,19,0.05263157894736842
Asia,2020-10-05,B.1.1.277,1,19,0.05263157894736842
Asia,2020-10-05,B.1.1.281,3,19,0.15789473684210525
Asia,2020-10-05,B.1.160,1,19,0.05263157894736842
Asia,2020-10-05,B.1.302,3,19,0.15789473684210525
Asia,2020-10-05,B.1.36,2,19,0.10526315789473684
Asia,2020-10-05,B.1.36.1,6,19,0.3157894736842105
Asia,2020-10-12,B.1,1,46,0.021739130434782608
Asia,2020-10-12,B.1.1.212,7,46,0.15217391304347827
Asia,2020-10-12,B.1.1.281,23,46,0.5
Asia,2020-10-12,B.1.1.286,1,46,0.021739130434782608
Asia,2020-10-12,B.1.1.306,1,46,0.021739130434782608
Asia,2020-10-12,B.1.281,12,46,0.2608695652173913
Asia,2020-10-12,B.1.36,1,46,0.021739130434782608
Asia,2020-10-26,B.1,1,6,0.16666666666666666
Asia,2020-10-26,B.1.1.281,4,6,0.6666666666666666
Asia,2020-10-26,B.1.1.8,1,6,0.16666666666666666
Asia,2020-11-02,B.1.1.50,3,3,1.0
Asia,2020-11-09,B.1,11,25,0.44
Asia,2020-11-09,B.1.1,1,25,0.04
Asia,2020-11-09,B.1.1.1,1,25,0.04
Asia,2020-11-09,B.1.1.212,2,25,0.08
Asia,2020-11-09,B.1.1.27,1,25,0.04
Asia,2020-11-09,B.1.1.281,8,25,0.32
Asia,2020-11-09,B.1.146,1,25,0.04
Asia,2020-11-16,B.1,1,21,0.047619047619047616
Asia,2020-11-16,B.1.1,2,21,0.09523809523809523
Asia,2020-11-16,B.1.1.161,1,21,0.047619047619047616
